,Unnamed: 0,X,Y,LSOA code,Unnamed: 0.1,Local authority name,Local authority code,MSOA name,MSOA code,LSOA name,Total_number_of_domestic_electricity_meters,Total_domestic_electricity_consumption_kWh,Predicted_Electricity_Consumption_kWH,Mean_domestic_electricity_consumption_kWh_per_meter,Median_domestic_electricity_consumption_kWh_per_meter,Year,Ratio_Consumption_per_Meter,Mean_price_paid
302436,33827,317457.997,170379.108,W01001115,404850.0,Vale of Glamorgan,W06000014,The Vale of Glamorgan 008,W02000244,The Vale of Glamorgan 008B,885.0,3686141.5,4218.462609676619,4165.131638418079,3483.45,2010.0,4165.131638418079,304293.9258675
304271,33983,308955.519,196697.572,W01001320,406888.0,Merthyr Tydfil,W06000024,Merthyr Tydfil 007,W02000289,Merthyr Tydfil 007C,676.0,2054988.4,3172.398561203384,3039.9236690000002,2682.5,2018.0,3039.9236686390527,144496.66947999998
299745,34675,266615.525,198297.062,W01000813,401860.0,Swansea,W06000011,Swansea 008,W02000175,Swansea 008D,722.0,2616813.5,3510.490096745168,3624.395429362881,3155.8,2010.0,3624.395429362881,130904.05844000001
302840,33210,306093.84,184233.204,W01001159,405298.0,Rhondda Cynon Taf,W06000016,Rhondda Cynon Taf 028,W02000279,Rhondda Cynon Taf 028C,666.0,2147035.7430000002,3323.3026232660027,3223.777392,2686.85,2018.0,3223.7773918918915,175155.2341725
302220,34556,310201.402,169516.233,W01001091,404610.0,Vale of Glamorgan,W06000014,The Vale of Glamorgan 010,W02000246,The Vale of Glamorgan 010A,736.0,2903366.7,3872.1343474609444,3944.7917119565222,3319.35,2010.0,3944.7917119565222,177797.1951325
306867,33917,333242.789,189527.876,W01001614,409773.0,Newport,W06000022,Newport 005,W02000351,Newport 005A,769.0,2203067.5,3025.7902807638143,2864.8472039999997,2416.3,2013.0,2864.8472041612486,87585.38961025
300817,34018,278423.219,187231.113,W01000932,403051.0,Neath Port Talbot,W06000012,Neath Port Talbot 019,W02000217,Neath Port Talbot 019A,512.0,1607178.4,3386.5242205595546,3139.020313,2752.05,2011.0,3139.0203125,99745.486111
295441,33749,326996.49600000004,360165.1970000001,W01000309,397077.0,Flintshire,W06000005,Flintshire 019,W02000076,Flintshire 019C,942.0,3502764.068,3349.6626817899987,3718.433193,3030.45,2017.0,3718.433193205945,142606.4516125
304857,34716,315664.218,197784.722,W01001387,407540.0,Caerphilly,W06000018,Caerphilly 007,W02000296,Caerphilly 007C,567.0,1851811.2,3588.521676230411,3265.980952380952,2853.7,2010.0,3265.980952380952,118009.3614725
302845,33499,298571.335,183175.53,W01001160,405304.0,Rhondda Cynon Taf,W06000016,Rhondda Cynon Taf 029,W02000280,Rhondda Cynon Taf 029A,703.0,2645556.0,3625.2811271634528,3763.0,3213.0,2014.0,3763.2375533428167,133207.61465250002
299151,34130,265417.905,194080.15,W01000744,401200.0,Swansea,W06000011,Swansea 016,W02000183,Swansea 016B,814.0,2120606.3,2676.500521585167,2605.167444717445,2266.0,2010.0,2605.167444717445,71821.18298375
301772,33665,296413.07,182312.033,W01001040,404112.0,Bridgend,W06000013,Bridgend 009,W02000226,Bridgend 009F,643.0,2497392.1,3900.470721240001,3883.9690509999996,3422.3,2012.0,3883.969051321928,190028.125
305862,33104,327925.913,194441.22,W01001498,408656.0,Torfaen,W06000020,Torfaen 011,W02000333,Torfaen 011B,508.0,1692091.5,3249.7730662100034,3330.88878,2953.15,2016.0,3330.888779527559,93329.5608975
309162,34500,320811.507,177313.39399999997,W01001876,412323.0,Cardiff,W06000015,Cardiff 037,W02000403,Cardiff 037D,695.0,2266091.7,3147.2622500260036,3260.563597,2843.1,2013.0,3260.5635971223023,103112.5
304168,34140,305730.82,207938.689,W01001309,406774.0,Merthyr Tydfil,W06000024,Merthyr Tydfil 008,W02000415,Merthyr Tydfil 008E,535.0,1869400.0,3374.3935671046515,3494.0,3263.0,2014.0,3494.2056074766356,106105.7236845
304125,33515,307118.378,200433.85,W01001304,406726.0,Merthyr Tydfil,W06000024,Merthyr Tydfil 006,W02000288,Merthyr Tydfil 006D,639.0,1973447.2,2970.3437334625005,3088.336776,2822.2,2016.0,3088.3367762128332,89510.94486525
307525,33327,329699.027,184827.958,W01001688,410504.0,Newport,W06000022,Newport 019,W02000365,Newport 019C,1117.0,3528785.0,3426.798309518699,3159.0,2807.0,2014.0,3159.1629364368846,137723.03718749998
297181,34274,258139.076,281461.646,W01000517,399011.0,Ceredigion,W06000008,Ceredigion 002,W02000117,Ceredigion 002D,564.0,2373514.8,4286.099304198738,4208.359575,3270.65,2011.0,4208.359574468085,184804.0674625
306972,33123,332849.752,191252.491,W01001626,409890.0,Newport,W06000022,Newport 001,W02000347,Newport 001D,621.0,2429467.5,3524.1874490970526,3912.185990338164,3221.5,2010.0,3912.185990338164,130548.526785
295485,33574,323570.859,363778.215,W01000314,397126.0,Flintshire,W06000005,Flintshire 016,W02000073,Flintshire 016B,639.0,2170188.6,3651.1210458500027,3396.2262909999995,2709.2,2016.0,3396.226291079812,147895.7673075
302662,34344,300804.291,200056.061,W01001140,405101.0,Rhondda Cynon Taf,W06000016,Rhondda Cynon Taf 005,W02000256,Rhondda Cynon Taf 005D,699.0,2225059.9,3077.5853389049416,3183.204435,2854.5,2011.0,3183.2044349070093,64269.15674625
293588,34429,261230.47,339612.60799999995,W01000100,395018.0,Gwynedd,W06000002,Gwynedd 010,W02000019,Gwynedd 010B,563.0,2351173.3,4793.74776012,4176.1515100000015,3213.1,2018.0,4176.1515097690935,173329.42307750002
293269,34439,270349.245,345732.93700000003,W01000065,394664.0,Gwynedd,W06000002,Gwynedd 009,W02000018,Gwynedd 009B,639.0,2030651.0,3542.617592530001,3178.0,2481.0,2014.0,3177.8575899843504,69064.81092424999
298689,34331,255232.515,200930.034,W01000691,400686.0,Carmarthenshire,W06000010,Carmarthenshire 019,W02000160,Carmarthenshire 019B,785.0,2621459.6,3318.4792983049997,3339.438981,2887.3,2016.0,3339.43898089172,148143.921875
298259,34576,242435.16,221280.535,W01000640,400208.0,Carmarthenshire,W06000010,Carmarthenshire 007,W02000148,Carmarthenshire 007D,565.0,1954897.6,3966.379944351654,3459.995752000001,2941.1,2018.0,3459.9957522123896,204265.14358750003
299260,32999,263067.396,195307.274,W01000757,401321.0,Swansea,W06000011,Swansea 017,W02000184,Swansea 017C,743.0,2400707.0,3285.4343544556473,3231.099596,2834.6,2011.0,3231.099596231494,110872.6577375
303912,34629,302509.444,192867.045,W01001281,406490.0,Rhondda Cynon Taf,W06000016,Rhondda Cynon Taf 017,W02000268,Rhondda Cynon Taf 017F,809.0,2843868.1,3339.2533030945447,3515.2881334981457,2954.45,2010.0,3515.2881334981457,68216.72979775001
301235,33278,292559.73600000003,180116.655,W01000979,403515.0,Bridgend,W06000013,Bridgend 015,W02000232,Bridgend 015A,745.0,2525643.1,3302.549115200704,3390.124966,2987.7,2015.0,3390.124966442953,129390.429895
303956,34622,299176.596,194825.692,W01001285,406538.0,Rhondda Cynon Taf,W06000016,Rhondda Cynon Taf 014,W02000265,Rhondda Cynon Taf 014D,654.0,1963500.7759999998,2884.4785139299997,3002.2947649999996,2607.35,2018.0,3002.294764525994,95609.5036765
306249,32849,327313.946,200670.195,W01001541,409086.0,Torfaen,W06000020,Torfaen 004,W02000326,Torfaen 004F,470.0,1832314.35,3445.0278613499995,3898.5411700000004,3103.15,2016.0,3898.5411702127667,142540.84595999998
304762,33837,312052.982,206757.23,W01001376,407434.0,Caerphilly,W06000018,Caerphilly 001,W02000290,Caerphilly 001C,680.0,2066699.0,3125.578880552067,3039.0,2680.0,2014.0,3039.263235294117,20791.66666675
294165,33721,277737.706,381459.653,W01000168,395660.0,Conwy,W06000003,Conwy 002,W02000028,Conwy 002B,813.0,3022964.4,4386.6652769735765,3718.2833948339476,3185.3,2010.0,3718.2833948339476,126633.14394
308560,34124,322006.054,181383.19600000003,W01001808,411654.0,Cardiff,W06000015,Cardiff 007,W02000373,Cardiff 007C,659.0,2374971.0,3561.5336691366656,3604.0,3264.0,2014.0,3603.9013657056153,95257.71929825
301173,33276,270972.568,202634.13,W01000971,403446.0,Neath Port Talbot,W06000012,Neath Port Talbot 004,W02000202,Neath Port Talbot 004G,630.0,2311820.9,3306.266029880418,3669.5569840000003,3130.5,2016.0,3669.5569841269844,133642.4479175
304054,33990,306681.63,209074.107,W01001296,406647.0,Merthyr Tydfil,W06000024,Merthyr Tydfil 002,W02000284,Merthyr Tydfil 002B,686.0,2386954.3,3332.4370436800014,3479.5252189999997,3122.75,2017.0,3479.5252186588923,130772.036715
301175,33276,270972.568,202634.13,W01000971,403448.0,Neath Port Talbot,W06000012,Neath Port Talbot 004,W02000202,Neath Port Talbot 004G,626.0,2215606.4,3208.5224256243773,3539.307348,3041.0,2018.0,3539.3073482428113,144864.9553575
309700,34291,259884.515,281891.702,W01001936,412921.0,Ceredigion,W06000008,Ceredigion 003,W02000118,Ceredigion 003F,438.0,2413025.6,4902.196914967561,5509.190868,3919.2,2011.0,5509.190867579909,218447.55609
296745,32977,310094.206,306226.05600000004,W01000460,398526.0,Powys,W06000023,Powys 006,W02000102,Powys 006B,728.0,3798227.9,4922.6526754499955,5217.346017,4093.5,2016.0,5217.346016483516,179494.43154249995
309123,34504,320096.539,176617.681,W01001872,412280.0,Cardiff,W06000015,Cardiff 038,W02000404,Cardiff 038B,699.0,2242023.2,3164.329396094786,3207.4723891273247,2758.55,2010.0,3207.4723891273247,122729.236695
297047,32959,322396.029,307908.672,W01000501,398862.0,Powys,W06000023,Powys 003,W02000099,Powys 003D,1032.0,4304615.2,4090.4103160458394,4171.13876,3140.4,2012.0,4171.138759689923,140483.74612999998
296414,33630,330658.344,344512.711,W01000419,398158.0,Wrexham,W06000006,Wrexham 016,W02000093,Wrexham 016D,633.0,2327341.4,3587.9472862700004,3676.684676,3045.5,2018.0,3676.684676145339,165843.7660475
296156,33583,333063.577,355423.381,W01000391,397872.0,Wrexham,W06000006,Wrexham 003,W02000080,Wrexham 003D,602.0,2294351.2,3770.25784432492,3811.214618,3412.3,2012.0,3811.2146179402002,121104.1666675
295510,33572,323130.99600000004,363278.175,W01000317,397154.0,Flintshire,W06000005,Flintshire 016,W02000073,Flintshire 016E,542.0,2232148.0,4176.394484894314,4118.0,3672.0,2014.0,4118.354243542435,218329.4337375
304412,33670,314944.96,199377.367,W01001337,407045.0,Caerphilly,W06000018,Caerphilly 004,W02000293,Caerphilly 004B,712.0,2435120.0,3412.7940307433873,3420.11236,3077.2,2015.0,3420.112359550563,73096.66491575
309101,33190,320260.032,176954.095,W01001869,412255.0,Cardiff,W06000015,Cardiff 038,W02000404,Cardiff 038A,643.0,1974795.017,3066.9340068657907,3071.220866,2526.9,2015.0,3071.220866251944,139012.63246
308645,32981,320404.87100000004,181661.145,W01001817,411748.0,Cardiff,W06000015,Cardiff 009,W02000375,Cardiff 009C,589.0,1975879.233,3137.6161574199996,3354.633673000001,2957.1,2018.0,3354.633672325976,173021.53949
300998,33473,277204.483,189376.459,W01000952,403252.0,Neath Port Talbot,W06000012,Neath Port Talbot 018,W02000216,Neath Port Talbot 018D,531.0,1875410.4,3353.5802301989293,3531.846328,3092.7,2012.0,3531.8463276836155,81454.00432925
293889,33135,278360.247,380017.552,W01000135,395353.0,Conwy,W06000003,Conwy 006,W02000032,Conwy 006A,1111.0,3712930.1,3643.1713801808387,3341.971287000001,2854.9,2013.0,3341.971287128713,223999.86467
305167,34030,316489.708,187579.305,W01001421,407884.0,Caerphilly,W06000018,Caerphilly 022,W02000311,Caerphilly 022E,723.0,2159759.0,3270.9109159624772,2987.0,2614.0,2014.0,2987.218533886584,81447.6785715
302619,33443,309270.911,173903.23899999994,W01001135,405053.0,Vale of Glamorgan,W06000014,The Vale of Glamorgan 003,W02000239,The Vale of Glamorgan 003C,598.0,3450325.0,5449.039170390236,5769.774248,4519.0,2013.0,5769.7742474916395,388736.17424250004
303127,33832,300805.004,180223.474,W01001192,405617.0,Rhondda Cynon Taf,W06000016,Rhondda Cynon Taf 031,W02000282,Rhondda Cynon Taf 031B,656.0,1921312.0,3103.6208728499996,2928.829268,2587.15,2017.0,2928.829268292683,135597.51420499998
305964,33868,330474.925,199149.976,W01001510,408770.0,Torfaen,W06000020,Torfaen 005,W02000327,Torfaen 005A,711.0,2493781.4,3443.792932639187,3507.428129395218,2893.5,2010.0,3507.428129395218,139827.959955
304323,33979,321501.62,195271.626,W01001327,406946.0,Caerphilly,W06000018,Caerphilly 014,W02000303,Caerphilly 014A,1129.0,3414995.7,3310.6663009216672,3024.7969,2605.1,2016.0,3024.7968999114264,129461.0793725
296893,33784,311368.612,292134.12,W01000481,398691.0,Powys,W06000023,Powys 008,W02000104,Powys 008B,1088.0,3907109.9,4870.766196997627,3591.093658,2929.9,2011.0,3591.0936580882353,162254.496585
307018,34415,329233.289,187115.103,W01001631,409941.0,Newport,W06000022,Newport 017,W02000363,Newport 017C,629.0,2057470.0,3354.903197794567,3271.017488,3015.1,2011.0,3271.0174880763125,112075.2976175
302006,34599,311248.94,167834.90300000002,W01001066,404372.0,Vale of Glamorgan,W06000014,The Vale of Glamorgan 015,W02000251,The Vale of Glamorgan 015D,734.0,2614831.7,3452.287225297931,3562.441008,3015.95,2012.0,3562.441008174387,123186.4444425
308889,33404,312323.226,181466.194,W01001846,412020.0,Cardiff,W06000015,Cardiff 006,W02000372,Cardiff 006C,663.0,2673007.3,4284.312215710182,4031.685218702865,3528.8,2010.0,4031.685218702865,265604.617735
304660,33234,315109.716,195083.118,W01001365,407321.0,Caerphilly,W06000018,Caerphilly 012,W02000301,Caerphilly 012C,858.0,3021875.0,3546.357489028811,3521.9988350000012,3276.85,2011.0,3521.998834498834,120852.13848
305039,34181,325482.619,190390.919,W01001407,407742.0,Caerphilly,W06000018,Caerphilly 016,W02000305,Caerphilly 016A,633.0,2251763.5,3370.031313830661,3557.2883100000013,3084.6,2012.0,3557.288309636651,91468.9285725
302168,33216,300197.072,177417.585,W01001085,404552.0,Vale of Glamorgan,W06000014,The Vale of Glamorgan 002,W02000238,The Vale of Glamorgan 002D,594.0,3634568.6,5775.693254381203,6118.802357000001,4982.3,2012.0,6118.802356902357,375928.125
299288,33807,262079.657,196277.963,W01000760,401352.0,Swansea,W06000011,Swansea 013,W02000180,Swansea 013A,701.0,2400730.1,3363.437196437428,3424.7219689999997,2976.6,2012.0,3424.721968616262,91805.17220524998
305832,33090,330560.669,195978.925,W01001495,408623.0,Torfaen,W06000020,Torfaen 008,W02000330,Torfaen 008C,859.0,2893785.4,3408.691040256829,3368.783935,2776.3,2013.0,3368.7839348079165,150381.638935
308913,33411,316423.406,180919.473,W01001848,412046.0,Cardiff,W06000015,Cardiff 012,W02000378,Cardiff 012B,623.0,2058222.0,3409.2530555399994,3303.727127,2903.2,2016.0,3303.7271268057784,272133.172015
305992,33866,329789.045,200317.787,W01001513,408801.0,Torfaen,W06000020,Torfaen 005,W02000327,Torfaen 005D,634.0,2368835.5,3658.4190401512337,3736.333596,3354.55,2011.0,3736.333596214511,169214.1188725
296798,34305,321934.294,320330.471,W01000470,398585.0,Powys,W06000023,Powys 001,W02000097,Powys 001D,876.0,4606592.6,5122.017262779998,5258.667352,4074.2,2015.0,5258.667351598173,189885.839285
308803,33635,319222.724,177073.313,W01001835,411924.0,Cardiff,W06000015,Cardiff 033,W02000399,Cardiff 033F,1026.0,2874246.0,2864.05424972502,2801.0,1978.0,2014.0,2801.4093567251452,139755.417995
309114,34507,320946.005,176857.605,W01001871,412270.0,Cardiff,W06000015,Cardiff 037,W02000403,Cardiff 037B,702.0,2088687.8,3300.503653924735,2975.3387464387465,2638.9,2010.0,2975.3387464387465,87471.6071425
309085,33182,322376.709,179742.97,W01001867,412237.0,Cardiff,W06000015,Cardiff 016,W02000382,Cardiff 016B,561.0,2004622.7,3261.6659098600007,3573.3024960000002,2984.7,2017.0,3573.3024955436717,135396.6145825
299338,33804,265351.363,195477.574,W01000765,401407.0,Swansea,W06000011,Swansea 015,W02000182,Swansea 015C,799.0,2329460.9,2797.574151540002,2915.470463,2542.6,2017.0,2915.4704630788483,88150.625
293805,34226,287124.495,378005.3270000001,W01000126,395260.0,Conwy,W06000003,Conwy 009,W02000035,Conwy 009A,746.0,3030198.3,3835.6347561695857,4061.928016085791,3451.1,2010.0,4061.928016085791,154551.4711275
296159,33583,333063.577,355423.381,W01000391,397875.0,Wrexham,W06000006,Wrexham 003,W02000080,Wrexham 003D,602.0,2202695.4,3568.7679945072705,3658.9624590000003,3076.75,2015.0,3658.962458471761,141835.833335
299512,34511,266237.849,196410.17,W01000787,401601.0,Swansea,W06000011,Swansea 016,W02000183,Swansea 016C,694.0,2262306.8,3394.197437659443,3259.808069,2954.5,2011.0,3259.8080691642654,99587.625485
302448,33821,318442.851,171039.97600000002,W01001116,404863.0,Vale of Glamorgan,W06000014,The Vale of Glamorgan 005,W02000241,The Vale of Glamorgan 005A,908.0,3910541.1,4344.615772240193,4306.763326,3540.05,2013.0,4306.76332599119,365144.6628475
301755,34356,290905.814,181038.561,W01001038,404093.0,Bridgend,W06000013,Bridgend 011,W02000228,Bridgend 011C,1019.0,3169543.7,3133.48282435082,3110.44524,2733.6,2013.0,3110.4452404317963,127790.3783625
301784,33666,289627.368,182164.701,W01001041,404125.0,Bridgend,W06000013,Bridgend 013,W02000230,Bridgend 013C,936.0,3649127.3,3691.2800893424987,3898.6402780000003,3413.65,2015.0,3898.6402777777776,183826.9774125
297898,33019,196717.964,203478.811,W01000600,399807.0,Pembrokeshire,W06000009,Pembrokeshire 013,W02000138,Pembrokeshire 013A,1001.0,2971287.778,3034.5375627500016,2968.319458,2331.7,2017.0,2968.3194585414585,99869.266414
293549,34237,262656.107,366597.913,W01000096,394975.0,Gwynedd,W06000002,Gwynedd 003,W02000012,Gwynedd 003C,534.0,1789709.3,3585.199490739997,3351.515543,3075.05,2015.0,3351.5155430711607,123298.513035
303229,34621,305034.584,199369.643,W01001204,405731.0,Rhondda Cynon Taf,W06000016,Rhondda Cynon Taf 006,W02000257,Rhondda Cynon Taf 006A,631.0,2152074.0,3261.0742835306337,3410.576862,2861.5,2011.0,3410.5768621236134,84581.6964285
300480,34672,274429.351,195159.476,W01000894,402676.0,Neath Port Talbot,W06000012,Neath Port Talbot 013,W02000211,Neath Port Talbot 013A,690.0,2144725.5,3101.5401703846164,3108.297826,2608.15,2016.0,3108.297826086957,103780.59063175
304601,34615,320722.053,200453.078,W01001358,407255.0,Caerphilly,W06000018,Caerphilly 006,W02000295,Caerphilly 006C,670.0,2449396.2,3403.2249375257716,3655.8152240000004,3213.6,2015.0,3655.815223880597,92120.238096
293095,33935,255239.343,372584.186,W01000042,394471.0,Isle of Anglesey,W06000001,Isle of Anglesey 008,W02000008,Isle of Anglesey 008D,988.0,4044662.0,4180.1444730302765,4093.7874490000004,3517.35,2011.0,4093.787449392713,155487.94522750002
302705,34340,306841.001,196558.814,W01001144,405148.0,Rhondda Cynon Taf,W06000016,Rhondda Cynon Taf 012,W02000263,Rhondda Cynon Taf 012B,734.0,2373385.3,2954.760886620001,3233.494959,2778.1,2018.0,3233.494959128065,54360.35508225
297383,33955,270042.596,279528.913,W01000543,399235.0,Ceredigion,W06000008,Ceredigion 011,W02000421,Ceredigion 011C,981.0,5646113.288,5779.415724798139,5755.467164,4015.5,2015.0,5755.467164118247,172786.25040999998
306747,34694,330545.583,188692.597,W01001601,409640.0,Newport,W06000022,Newport 006,W02000352,Newport 006A,660.0,2006485.5,3209.909858677731,3040.129545454545,2797.85,2010.0,3040.129545454545,83241.25
303364,34005,299872.989,191228.938,W01001219,405881.0,Rhondda Cynon Taf,W06000016,Rhondda Cynon Taf 018,W02000269,Rhondda Cynon Taf 018C,677.0,2099993.5,3253.0306849367753,3101.910635,2675.0,2011.0,3101.910635155096,16791.66666675
299367,33810,258919.296,193747.078,W01000769,401440.0,Swansea,W06000011,Swansea 020,W02000187,Swansea 020B,614.0,2317047.35,3742.9986743531363,3773.6927524429966,3256.9,2010.0,3773.6927524429966,157301.785715
294354,34433,280699.536,352785.576,W01000189,395870.0,Conwy,W06000003,Conwy 015,W02000041,Conwy 015F,803.0,4359078.0,4633.314832328688,5428.490660024907,3957.3,2010.0,5428.490660024907,158227.9306275
306073,33079,328856.9,196516.037,W01001522,408891.0,Torfaen,W06000020,Torfaen 007,W02000329,Torfaen 007D,660.0,2319340.9,3391.6295476519585,3514.1528789999998,3020.55,2011.0,3514.152878787879,102560.28152075
303178,33969,307449.977,184556.498,W01001198,405674.0,Rhondda Cynon Taf,W06000016,Rhondda Cynon Taf 027,W02000278,Rhondda Cynon Taf 027D,668.0,2348146.0,3578.13291162664,3515.0,3064.0,2014.0,3515.188622754491,134488.103795
307782,34050,317735.221,178111.57,W01001719,410790.0,Cardiff,W06000015,Cardiff 028,W02000394,Cardiff 028B,539.0,1709340.35,3410.6726729120164,3171.3179035250464,2890.5,2010.0,3171.3179035250464,178291.2226175
297789,32963,191295.042,206411.836,W01000588,399686.0,Pembrokeshire,W06000009,Pembrokeshire 010,W02000135,Pembrokeshire 010B,1068.0,3635280.3,3275.587267500001,3403.820506,2964.4,2016.0,3403.8205056179772,117033.018395
302483,34540,305539.331,166536.37699999998,W01001120,404902.0,Vale of Glamorgan,W06000014,The Vale of Glamorgan 014,W02000250,The Vale of Glamorgan 014D,571.0,2258058.5,3882.277725495337,3954.568301,3249.6,2012.0,3954.5683012259196,175668.17226750002
307870,33912,312080.061,176489.121,W01001729,410887.0,Cardiff,W06000015,Cardiff 014,W02000380,Cardiff 014C,888.0,3614998.6560000004,3745.1457009,4070.9444320000002,3319.9,2017.0,4070.944432432432,294922.71634
306235,32848,327529.08,201397.818,W01001540,409071.0,Torfaen,W06000020,Torfaen 004,W02000326,Torfaen 004E,563.0,2038974.6,3550.737352265749,3621.624512,3447.6,2011.0,3621.624511545293,103013.61111
294857,34083,313063.618,357702.97799999994,W01000244,396428.0,Denbighshire,W06000004,Denbighshire 014,W02000055,Denbighshire 014C,748.0,2447976.9,3748.0917918100026,3272.69639,2884.85,2018.0,3272.696390374332,205324.4128775
293220,34729,277247.185,309536.234,W01000060,394610.0,Gwynedd,W06000002,Gwynedd 015,W02000024,Gwynedd 015B,736.0,4113440.0,4376.392211513247,5588.91304347826,4314.9,2010.0,5588.91304347826,136623.0654775
303168,33822,308700.075,184555.899,W01001197,405663.0,Rhondda Cynon Taf,W06000016,Rhondda Cynon Taf 027,W02000278,Rhondda Cynon Taf 027C,505.0,2453072.2,4604.74443063395,4857.5687130000015,4060.5,2013.0,4857.568712871287,291488.17640500003
295301,33374,324594.072,371599.802,W01000294,396922.0,Flintshire,W06000005,Flintshire 005,W02000062,Flintshire 005C,727.0,2982800.4,4394.90128011502,4102.889133,3574.7,2012.0,4102.889133425034,185351.664625
308444,34039,317688.419,183086.861,W01001794,411525.0,Cardiff,W06000015,Cardiff 001,W02000367,Cardiff 001C,633.0,1959797.5,3342.868733362109,3096.046604,2575.0,2015.0,3096.0466034755127,179901.67257999995
301988,34600,311132.612,168283.835,W01001064,404352.0,Vale of Glamorgan,W06000014,The Vale of Glamorgan 013,W02000249,The Vale of Glamorgan 013B,690.0,2026522.4,3197.4373956070654,2936.988986,2530.1,2012.0,2936.988985507246,106024.02629
304597,34615,320722.053,200453.078,W01001358,407251.0,Caerphilly,W06000018,Caerphilly 006,W02000295,Caerphilly 006C,662.0,2313286.8,3504.066720775754,3494.3909369999997,3156.7,2011.0,3494.390936555891,0.0
300883,34023,275322.175,197349.68,W01000939,403124.0,Neath Port Talbot,W06000012,Neath Port Talbot 008,W02000206,Neath Port Talbot 008D,789.0,2094919.0,3068.1092356567947,2655.0,2113.0,2014.0,2655.157160963245,89999.570742
293420,32919,297442.23600000003,338083.052,W01000082,394832.0,Gwynedd,W06000002,Gwynedd 015,W02000024,Gwynedd 015C,467.0,2505809.0,4287.985699268751,5365.75803,4010.9,2012.0,5365.758029978587,114471.4285725
295449,33582,329315.795,355942.804,W01000310,397086.0,Flintshire,W06000005,Flintshire 020,W02000077,Flintshire 020D,800.0,3789438.0,4455.102561640003,4736.7975,3672.35,2016.0,4736.7975,210067.9580025
295515,33586,323111.9,364167.088,W01000318,397160.0,Flintshire,W06000005,Flintshire 016,W02000073,Flintshire 016F,456.0,1674115.6,4003.6941594551836,3671.3061403508773,3251.85,2010.0,3671.3061403508773,0.0
295426,33747,330999.351,357931.319,W01000308,397061.0,Flintshire,W06000005,Flintshire 020,W02000077,Flintshire 020C,526.0,2272065.2,4121.9357583160445,4319.515589,3546.75,2011.0,4319.515589353612,145984.70982249998
305826,33092,330466.605,196587.831,W01001494,408616.0,Torfaen,W06000020,Torfaen 008,W02000330,Torfaen 008B,672.0,2158532.983,3167.635594,3212.102654,2864.95,2016.0,3212.102653273809,147342.9863725
308754,33637,319398.995,177674.345,W01001830,411870.0,Cardiff,W06000015,Cardiff 033,W02000399,Cardiff 033B,941.0,2810399.25,3297.441520687157,2986.6091923485656,1970.55,2010.0,2986.6091923485656,202092.155935
309904,34108,266205.125,192545.373,W01001958,413147.0,Swansea,W06000011,Swansea 025,W02000192,Swansea 025H,979.0,3358910.6,3246.4146019950367,3430.960776,2247.1,2017.0,3430.960776302349,190899.55613
304720,33844,315107.824,188135.735,W01001371,407387.0,Caerphilly,W06000018,Caerphilly 022,W02000311,Caerphilly 022A,712.0,2225851.539,3353.1321865560994,3126.195981,2673.85,2017.0,3126.1959817415727,196901.441825
307466,33322,331100.195,189051.486,W01001681,410438.0,Newport,W06000022,Newport 006,W02000352,Newport 006B,679.0,1763171.0,2933.2191369400007,2596.717231,2232.9,2018.0,2596.7172312223856,101898.567405
303053,34586,309647.73600000003,187686.241,W01001184,405535.0,Rhondda Cynon Taf,W06000016,Rhondda Cynon Taf 026,W02000277,Rhondda Cynon Taf 026A,961.0,2989904.5,3747.071641127913,3111.242976,2690.8,2015.0,3111.2429760665973,165561.434705
298679,34333,255863.644,201615.831,W01000690,400675.0,Carmarthenshire,W06000010,Carmarthenshire 019,W02000160,Carmarthenshire 019A,771.0,2720607.917,3384.013410530367,3528.6743409999995,3052.1,2015.0,3528.6743411154343,120862.65549499998
304356,33676,311883.5,189270.217,W01001331,406983.0,Caerphilly,W06000018,Caerphilly 018,W02000307,Caerphilly 018B,763.0,3187716.9,3947.8104945999985,4177.872739,3385.0,2013.0,4177.872739187418,84156.55898475001
298928,33427,271303.328,214298.937,W01000718,400952.0,Carmarthenshire,W06000010,Carmarthenshire 010,W02000151,Carmarthenshire 010D,674.0,2305231.2,3733.91414427659,3420.2243320000002,3031.35,2012.0,3420.224332344214,82370.83333349999
295204,34462,329744.143,368895.281,W01000283,396814.0,Flintshire,W06000005,Flintshire 008,W02000065,Flintshire 008E,968.0,3632899.0,3663.257861432262,3753.0,3315.0,2014.0,3752.994834710744,122892.910715
293563,34253,248776.075,362553.594,W01000098,394991.0,Gwynedd,W06000002,Gwynedd 006,W02000015,Gwynedd 006C,937.0,3783278.1,4024.746080085795,4037.6500530000003,3563.3,2011.0,4037.650053361793,115511.44414
300031,33106,258150.87,199485.12,W01000844,402177.0,Swansea,W06000011,Swansea 005,W02000172,Swansea 005F,632.0,2021433.756,3213.2428856508336,3198.471132,2683.1,2017.0,3198.471132911392,141663.00037
304229,33046,305745.625,206233.093,W01001316,406842.0,Merthyr Tydfil,W06000024,Merthyr Tydfil 005,W02000287,Merthyr Tydfil 005B,1229.0,4201618.8,3530.406943436698,3418.729699,3067.8,2012.0,3418.729698942229,123467.89534
301859,33668,282432.064,182392.614,W01001049,404208.0,Bridgend,W06000013,Bridgend 008,W02000225,Bridgend 008C,530.0,1876829.5,3185.215867563332,3541.187736,3063.95,2018.0,3541.1877358490565,108904.3269225
