,Unnamed: 0,X,Y,LSOA code,Unnamed: 0.1,Local authority name,Local authority code,MSOA name,MSOA code,LSOA name,Total_number_of_domestic_electricity_meters,Total_domestic_electricity_consumption_kWh,Predicted_Electricity_Consumption_kWH,Mean_domestic_electricity_consumption_kWh_per_meter,Median_domestic_electricity_consumption_kWh_per_meter,Year,Ratio_Consumption_per_Meter,Mean_price_paid
297665,33388,195430.709,199833.773,W01000574,399548.0,Pembrokeshire,W06000009,Pembrokeshire 015,W02000140,Pembrokeshire 015A,906.0,3946459.6,4345.329678439997,4355.9156729999995,3285.95,2018.0,4355.915673289182,213171.198595
297700,33394,201294.667,201381.354,W01000578,399587.0,Pembrokeshire,W06000009,Pembrokeshire 014,W02000139,Pembrokeshire 014B,1175.0,4336383.7,3692.9081913099967,3690.539319,2674.2,2017.0,3690.539319148936,228648.96853249997
298360,33815,252182.201,201299.35600000003,W01000652,400321.0,Carmarthenshire,W06000010,Carmarthenshire 020,W02000161,Carmarthenshire 020B,765.0,2458595.4,3247.8002239354414,3213.850196,2923.8,2011.0,3213.8501960784306,84015.41666675
297249,33600,257941.766,248204.934,W01000527,399086.0,Ceredigion,W06000008,Ceredigion 008,W02000123,Ceredigion 008A,491.0,1709137.1,3805.028435718333,3480.930957,2615.3,2016.0,3480.9309572301427,134392.29798
298948,34315,227653.29100000003,216485.805,W01000720,400974.0,Carmarthenshire,W06000010,Carmarthenshire 027,W02000418,Carmarthenshire 027B,792.0,2938904.0,4249.349277043841,3711.0,3093.0,2014.0,3710.7373737373737,177253.38821499996
298872,34699,258003.234,212949.372,W01000712,400890.0,Carmarthenshire,W06000010,Carmarthenshire 015,W02000156,Carmarthenshire 015D,651.0,2799133.4,4195.227961534851,4299.744086021506,3554.45,2010.0,4299.744086021506,121004.12618499999
296931,33776,330976.458,264683.864,W01000485,398733.0,Powys,W06000023,Powys 011,W02000107,Powys 011F,703.0,2906615.8,4329.415269741669,4134.58862,3230.6,2013.0,4134.588620199146,201205.185465
298845,34525,263664.76,226910.976,W01000709,400860.0,Carmarthenshire,W06000010,Carmarthenshire 004,W02000145,Carmarthenshire 004D,895.0,4582770.0,5019.4415766626225,5120.413407821229,4169.2,2010.0,5120.413407821229,196656.89095
298848,34525,263664.76,226910.976,W01000709,400863.0,Carmarthenshire,W06000010,Carmarthenshire 004,W02000145,Carmarthenshire 004D,907.0,4446199.3,4846.420563848273,4902.094046,3972.8,2013.0,4902.0940463065035,213659.0406
309425,33165,314235.575,225355.393,W01001905,412615.0,Powys,W06000023,Powys 018,W02000114,Powys 018H,1022.0,5237988.4,5096.510793576245,5125.233268,3738.65,2015.0,5125.233268101762,270398.295455
294180,33722,278102.617,381991.107,W01000169,395676.0,Conwy,W06000003,Conwy 001,W02000027,Conwy 001D,1015.0,3262857.0,3478.7244490600015,3214.6374379999997,2268.5,2016.0,3214.637438423645,150521.3048675
297281,34095,238832.315,255762.325,W01000532,399122.0,Ceredigion,W06000008,Ceredigion 007,W02000122,Ceredigion 007B,876.0,4382363.5,5057.450683526612,5002.698059,3851.7,2012.0,5002.6980593607295,191658.9156
297850,34276,210965.788,214756.745,W01000595,399754.0,Pembrokeshire,W06000009,Pembrokeshire 007,W02000132,Pembrokeshire 007C,1110.0,4179345.0,4006.7699620318044,3765.0,2919.0,2014.0,3765.1756756756763,165121.71490999998
296679,34495,303051.374,288206.788,W01000453,398453.0,Powys,W06000023,Powys 010,W02000106,Powys 010B,575.0,2601551.9,4970.396446237893,4524.4380869999995,3805.2,2013.0,4524.438086956521,241475.0
298634,33012,244535.747,235772.607,W01000685,400625.0,Carmarthenshire,W06000010,Carmarthenshire 001,W02000142,Carmarthenshire 001A,691.0,3037505.7,4297.097881314082,4395.811433,3417.5,2015.0,4395.811432706223,147279.1666675
296798,34305,321934.294,320330.471,W01000470,398585.0,Powys,W06000023,Powys 001,W02000097,Powys 001D,876.0,4606592.6,5092.473523413527,5258.667352,4074.2,2015.0,5258.667351598173,189885.839285
293356,33350,257243.158,371390.488,W01000075,394761.0,Gwynedd,W06000002,Gwynedd 002,W02000011,Gwynedd 002C,633.0,2239436.6,3836.723304553227,3537.8145340000005,3120.9,2011.0,3537.8145339652447,130614.26767750001
309446,33163,318805.23,327153.549,W01001907,412638.0,Powys,W06000023,Powys 001,W02000097,Powys 001G,509.0,2494687.35,5093.019938025099,4901.153929,3850.8,2018.0,4901.153929273085,276191.66666750005
293919,33140,286799.468,377633.247,W01000138,395386.0,Conwy,W06000003,Conwy 008,W02000034,Conwy 008A,969.0,3103143.7,3299.729727230001,3202.418679,2822.3,2016.0,3202.4186790505682,177958.78373750005
298484,34527,257836.587,203619.158,W01000666,400458.0,Carmarthenshire,W06000010,Carmarthenshire 017,W02000158,Carmarthenshire 017B,760.0,2199019.0330000003,3220.4682957,2893.446097,2497.35,2018.0,2893.446096052631,142787.717075
294090,32900,283633.559,380748.994,W01000157,395576.0,Conwy,W06000003,Conwy 004,W02000030,Conwy 004C,769.0,2330896.3,3588.506781500002,3031.074512,2393.6,2016.0,3031.074512353707,132246.91904500002
298843,34524,253367.342,199998.713,W01000708,400857.0,Carmarthenshire,W06000010,Carmarthenshire 025,W02000166,Carmarthenshire 025E,688.0,2093439.2780000002,3032.6264546299976,3042.789648,2558.6,2017.0,3042.7896482558144,120878.809525
297453,33768,235819.494,246292.773,W01000551,399313.0,Ceredigion,W06000008,Ceredigion 010,W02000125,Ceredigion 010E,599.0,2835845.8,4868.077064972908,4734.300167,3774.7,2013.0,4734.300166944908,171991.26845250002
297593,34473,195558.834,236846.774,W01000566,399468.0,Pembrokeshire,W06000009,Pembrokeshire 002,W02000127,Pembrokeshire 002C,801.0,2557284.9,3710.2542020621518,3192.615356,2662.3,2018.0,3192.6153558052433,149206.15387500002
293235,34442,249862.509,338158.875,W01000061,394626.0,Gwynedd,W06000002,Gwynedd 011,W02000020,Gwynedd 011B,969.0,3959754.0,4444.193948905714,4086.4334369999997,3192.1,2016.0,4086.433436532508,194803.9411425
298779,34523,258048.739,246138.684,W01000701,400786.0,Carmarthenshire,W06000010,Carmarthenshire 001,W02000142,Carmarthenshire 001C,660.0,3036283.3,4557.991895563332,4600.429242,3474.1,2016.0,4600.429242424242,161726.5059975
298859,33423,243824.266,201383.551,W01000710,400875.0,Carmarthenshire,W06000010,Carmarthenshire 021,W02000162,Carmarthenshire 021D,989.0,3778983.3,3779.0854984329617,3821.0144590000004,3244.6,2015.0,3821.014459049545,164926.98346750002
297497,33761,187924.848,220570.653,W01000556,399362.0,Pembrokeshire,W06000009,Pembrokeshire 008,W02000133,Pembrokeshire 008B,633.0,2600347.6,4332.88231195225,4107.974092,3282.3,2012.0,4107.974091627172,212215.0273375
298161,33490,251422.596,200139.201,W01000630,400100.0,Carmarthenshire,W06000010,Carmarthenshire 024,W02000165,Carmarthenshire 024C,678.0,2320144.0,3355.2617841923293,3422.041297935103,3098.25,2010.0,3422.041297935103,92917.342803
293849,33138,277809.876,377361.024,W01000130,395308.0,Conwy,W06000003,Conwy 012,W02000038,Conwy 012C,842.0,2219873.344,2877.2735108600004,2636.42915,2081.5,2018.0,2636.429149643705,194767.3807125
296888,33786,311064.417,291204.279,W01000480,398685.0,Powys,W06000023,Powys 008,W02000104,Powys 008A,1045.0,3707493.6,3531.429539908003,3547.840766,2765.0,2015.0,3547.840765550239,123470.42882
296814,34303,301871.45,258651.138,W01000472,398603.0,Powys,W06000023,Powys 012,W02000108,Powys 012C,544.0,2823794.9,5173.941543347657,5190.799449,4241.75,2013.0,5190.799448529411,167401.0989
297616,34481,194892.727,216089.111,W01000569,399494.0,Pembrokeshire,W06000009,Pembrokeshire 005,W02000130,Pembrokeshire 005B,511.0,2043758.0,3592.6923036399985,4000.0,3289.0,2014.0,3999.5264187866933,143515.6968025
293754,33345,252398.047,367422.36,W01000119,395203.0,Gwynedd,W06000002,Gwynedd 004,W02000013,Gwynedd 004D,1206.0,4736361.0,4521.24619535017,3927.3308460000003,3012.35,2013.0,3927.3308457711437,152620.2029425
297345,34099,253787.311,264166.776,W01000539,399193.0,Ceredigion,W06000008,Ceredigion 005,W02000120,Ceredigion 005D,507.0,2751892.5,5234.504971992451,5427.7958579999995,4058.2,2013.0,5427.795857988166,209072.2222225
298643,33011,247947.544,238917.906,W01000686,400635.0,Carmarthenshire,W06000010,Carmarthenshire 001,W02000142,Carmarthenshire 001B,523.0,2503121.3,4653.310334075786,4786.082792,3781.7,2015.0,4786.082791586999,185613.5416675
296916,33780,309817.289,290545.23600000003,W01000483,398716.0,Powys,W06000023,Powys 009,W02000105,Powys 009C,818.0,2733683.4,3334.34042059,3341.911247,2978.25,2016.0,3341.911246943765,121603.33333499999
298692,34330,256291.18,202082.079,W01000692,400690.0,Carmarthenshire,W06000010,Carmarthenshire 019,W02000160,Carmarthenshire 019C,674.0,2406364.55,3502.106363301324,3570.2738130563794,3025.8,2010.0,3570.2738130563794,129445.510625
298214,33487,254562.387,199379.112,W01000635,400158.0,Carmarthenshire,W06000010,Carmarthenshire 025,W02000166,Carmarthenshire 025A,987.0,3488265.133,3229.8627224707207,3534.2098619999997,2942.1,2018.0,3534.209861195542,160866.13715249998
